image,caption
1024138940_f1fefbdce1.jpg,<start> two different breeds of brown and white dogs play on the beach <end>
1024138940_f1fefbdce1.jpg,<start> two dogs are making turn on soft sand beach <end>
1024138940_f1fefbdce1.jpg,<start> two dogs playing in the sand at the beach <end>
1024138940_f1fefbdce1.jpg,<start> two dogs playing together on beach <end>
1024138940_f1fefbdce1.jpg,<start> two large tan dogs play along sandy beach <end>
102455176_5f8ead62d5.jpg,<start> man uses ice picks and crampons to scale ice <end>
102455176_5f8ead62d5.jpg,<start> an ice climber in blue jacket and black pants is scaling frozen ice wall <end>
102455176_5f8ead62d5.jpg,<start> an ice climber scaling frozen waterfall <end>
102455176_5f8ead62d5.jpg,<start> person in blue and red ice climbing with two picks <end>
102455176_5f8ead62d5.jpg,<start> climber climbing an ice wall <end>
1026685415_0431cbf574.jpg,<start> black dog carries green toy in his mouth as he walks through the grass <end>
1026685415_0431cbf574.jpg,<start> black dog carrying something through the grass <end>
1026685415_0431cbf574.jpg,<start> black dog has blue toy in its mouth <end>
1026685415_0431cbf574.jpg,<start> dog in grass with blue item in his mouth <end>
1026685415_0431cbf574.jpg,<start> wet black dog is carrying green toy through the grass <end>
1028205764_7e8df9a2ea.jpg,<start> man and baby are in yellow kayak on water <end>
1028205764_7e8df9a2ea.jpg,<start> man and little boy in blue life jackets are rowing yellow canoe <end>
1028205764_7e8df9a2ea.jpg,<start> man and child kayak through gentle waters <end>
1028205764_7e8df9a2ea.jpg,<start> man and young boy ride in yellow kayak <end>
1028205764_7e8df9a2ea.jpg,<start> man and child in yellow kayak <end>
1030985833_b0902ea560.jpg,<start> black dog and brown dog are jumping up to catch red toy <end>
1030985833_b0902ea560.jpg,<start> black dog and brown dog play with red toy on courtyard <end>
1030985833_b0902ea560.jpg,<start> brown and black lab are outside and the black lab is catching toy in its mouth <end>
1030985833_b0902ea560.jpg,<start> black dog snaps at red and black object as brown dog lunges <end>
1030985833_b0902ea560.jpg,<start> the chocolate lab jumps too late to get the toy as the black lab captures it in the driveway <end>
103106960_e8a41d64f8.jpg,<start> boy with stick kneeling in front of goalie net <end>
103106960_e8a41d64f8.jpg,<start> child in red jacket playing street hockey guarding goal <end>
103106960_e8a41d64f8.jpg,<start> young kid playing the goalie in hockey rink <end>
103106960_e8a41d64f8.jpg,<start> young male kneeling in front of hockey goal with hockey stick in his right hand <end>
103106960_e8a41d64f8.jpg,<start> hockey goalie boy in red jacket crouches by goal with stick <end>
103195344_5d2dc613a3.jpg,<start> man in black is sitting next to modern art structure in front of glass building <end>
103195344_5d2dc613a3.jpg,<start> man sits and reads newspaper by sculpture outside of an office building <end>
103195344_5d2dc613a3.jpg,<start> man sits near large statue <end>
103195344_5d2dc613a3.jpg,<start> man sitting in front of metal sculpture in front of building <end>
103195344_5d2dc613a3.jpg,<start> the man with the backpack is sitting in buildings courtyard in front of an art sculpture reading <end>
103205630_682ca7285b.jpg,<start> tent is being set up on the ice <end>
103205630_682ca7285b.jpg,<start> two men are about to enter an ice fishing tent on snow covered lake <end>
103205630_682ca7285b.jpg,<start> two men setting up blue ice fishing hut on an iced over lake <end>
103205630_682ca7285b.jpg,<start> two men standing on an ice looking into something covered with blue tarp <end>
103205630_682ca7285b.jpg,<start> two people standing outside blue tent structure on snowy surface <end>
1032122270_ea6f0beedb.jpg,<start> woman crouches near three dogs in field <end>
1032122270_ea6f0beedb.jpg,<start> three dogs are playing on grassy hill with blue sky <end>
1032122270_ea6f0beedb.jpg,<start> three dogs are standing in the grass and person is sitting next to them <end>
1032122270_ea6f0beedb.jpg,<start> three dogs on grassy hill <end>
1032122270_ea6f0beedb.jpg,<start> three dogs stand in grassy field while person kneels nearby <end>
1032460886_4a598ed535.jpg,<start> man is standing in front of skyscraper <end>
1032460886_4a598ed535.jpg,<start> man stands in front of skyscraper <end>
1032460886_4a598ed535.jpg,<start> man stands in front of very tall building <end>
1032460886_4a598ed535.jpg,<start> behind the man in red shirt stands large skyscraper <end>
1032460886_4a598ed535.jpg,<start> there is skyscraper in the distance with man walking in front of the camera <end>
1034276567_49bb87c51c.jpg,<start> boy bites hard into treat while he sits outside <end>
1034276567_49bb87c51c.jpg,<start> child biting into baked good <end>
1034276567_49bb87c51c.jpg,<start> small boy putting something in his mouth with both hands <end>
1034276567_49bb87c51c.jpg,<start> the boy eats his food outside at the table <end>
1034276567_49bb87c51c.jpg,<start> the boy is eating pizza over tin dish <end>
104136873_5b5d41be75.jpg,<start> people sit on the mountainside and check out the view <end>
104136873_5b5d41be75.jpg,<start> three people are on hilltop overlooking green valley <end>
104136873_5b5d41be75.jpg,<start> three people hang out on top of big hill <end>
104136873_5b5d41be75.jpg,<start> three people overlook green valley <end>
104136873_5b5d41be75.jpg,<start> three people rest on ledge above the moutains <end>
1042020065_fb3d3ba5ba.jpg,<start> boy in green shirt is looking down at many inflatable boats <end>
1042020065_fb3d3ba5ba.jpg,<start> boy in green shirt watches kayakers <end>
1042020065_fb3d3ba5ba.jpg,<start> boy looks over railing at the many boats and rafts below in the water <end>
1042020065_fb3d3ba5ba.jpg,<start> young boy overlooking crowd of inflatable boats <end>
1042020065_fb3d3ba5ba.jpg,<start> young boy wearing jersey looks down over ledge at many boats in the water <end>
1042590306_95dea0916c.jpg,<start> man and woman pose for the camera while another man looks on <end>
1042590306_95dea0916c.jpg,<start> man is holding the hand of woman up to his mouth in front of some buildings while another man looks on <end>
1042590306_95dea0916c.jpg,<start> multiracial couple posing for picture <end>
1042590306_95dea0916c.jpg,<start> asian man and blond woman holding hands outdoors man in background watches <end>
1042590306_95dea0916c.jpg,<start> guy in blue shirt biting hand of girl in black striped jacket while another guy watches <end>
1045521051_108ebc19be.jpg,<start> person eats takeout while watching small television <end>
1045521051_108ebc19be.jpg,<start> person sits on the floor and eats in front of television <end>
1045521051_108ebc19be.jpg,<start> television with picture of girl on it <end>
1045521051_108ebc19be.jpg,<start> young man sits on the floor by the television with fast food meal in front of him <end>
1045521051_108ebc19be.jpg,<start> someone is laying in front of the tv eating food <end>
1048710776_bb5b0a5c7c.jpg,<start> couple of several people sitting on ledge overlooking the beach <end>
1048710776_bb5b0a5c7c.jpg,<start> group of people sit on wall at the beach <end>
1048710776_bb5b0a5c7c.jpg,<start> group of teens sit on wall by beach <end>
1048710776_bb5b0a5c7c.jpg,<start> crowd of people at the beach <end>
1048710776_bb5b0a5c7c.jpg,<start> several young people sitting on rail above crowded beach <end>
1052358063_eae6744153.jpg,<start> boy takes jump on his skateboard while another boy with skateboard watches <end>
1052358063_eae6744153.jpg,<start> child is performing skateboard trick while another child with skateboard leans on wall <end>
1052358063_eae6744153.jpg,<start> little boy skateboarder is doing trick on his board while another young skateboarder watches <end>
1052358063_eae6744153.jpg,<start> young boy skateboarder jumping on platform on skateboard <end>
1052358063_eae6744153.jpg,<start> two skateboarders <end>
105342180_4d4a40b47f.jpg,<start> girl paddling down large river as seen from behind her <end>
105342180_4d4a40b47f.jpg,<start> woman kayaking down river <end>
105342180_4d4a40b47f.jpg,<start> woman paddles boat down river <end>
105342180_4d4a40b47f.jpg,<start> woman with paddle <end>
105342180_4d4a40b47f.jpg,<start> woman with paddle sits in boat on the water <end>
1053804096_ad278b25f1.jpg,<start> girl in pigtails splashes in the shallow water <end>
1053804096_ad278b25f1.jpg,<start> girls plays in the surf <end>
1053804096_ad278b25f1.jpg,<start> girl with pigtails is playing in the ocean by the beach <end>
1053804096_ad278b25f1.jpg,<start> girl with pigtails plays in the water <end>
1053804096_ad278b25f1.jpg,<start> young girl in pigtails plays in the water <end>
1055623002_8195a43714.jpg,<start> group of four children wearing pajamas have pillow fight <end>
1055623002_8195a43714.jpg,<start> group of kids have pillowfight <end>
1055623002_8195a43714.jpg,<start> group of young children playing pillow fight on bed <end>
1055623002_8195a43714.jpg,<start> children having pillow fight <end>
1055623002_8195a43714.jpg,<start> four children are having pillow fight <end>
1055753357_4fa3d8d693.jpg,<start> two constructions workers sit on beam taking break <end>
1055753357_4fa3d8d693.jpg,<start> two construction workers are sitting up on the side of building <end>
1055753357_4fa3d8d693.jpg,<start> two construction workers sitting on an ibeam <end>
1055753357_4fa3d8d693.jpg,<start> two construction workers take seat on steel beam <end>
1055753357_4fa3d8d693.jpg,<start> two men take break from construction <end>
1056249424_ef2a2e041c.jpg,<start> the children are playing in the water <end>
1056249424_ef2a2e041c.jpg,<start> two boys one with yellow and orange ball play in some water in front of field <end>
1056249424_ef2a2e041c.jpg,<start> two boys play in puddle <end>
1056249424_ef2a2e041c.jpg,<start> two children play with balloon in mud on sunny day <end>
1056249424_ef2a2e041c.jpg,<start> two kids are running and playing in some water <end>
1056338697_4f7d7ce270.jpg,<start> blond woman in blue shirt appears to wait for ride <end>
1056338697_4f7d7ce270.jpg,<start> blond woman is on the street hailing taxi <end>
1056338697_4f7d7ce270.jpg,<start> woman is signaling is to traffic as seen from behind <end>
1056338697_4f7d7ce270.jpg,<start> woman with blonde hair wearing blue tube top is waving on the side of the street <end>
1056338697_4f7d7ce270.jpg,<start> the woman in the blue dress is holding out her arm at oncoming traffic <end>
1056359656_662cee0814.jpg,<start> little girl looking at brochure on train rides <end>
1056359656_662cee0814.jpg,<start> young blond girl with magizine in her hands <end>
1056359656_662cee0814.jpg,<start> young girl on train reads book about train rides <end>
1056359656_662cee0814.jpg,<start> young girl sits on seat and looks at train pamphlet <end>
1056359656_662cee0814.jpg,<start> child sitting down looking at train ride brochure <end>
1056873310_49c665eb22.jpg,<start> brown dog is running after black dog on rocky shore <end>
1056873310_49c665eb22.jpg,<start> brown dog is running after the black dog <end>
1056873310_49c665eb22.jpg,<start> two dogs playing on beach <end>
1056873310_49c665eb22.jpg,<start> two dogs run across stones near body of water <end>
1056873310_49c665eb22.jpg,<start> two dogs run towards each other on rocky area with water in the background <end>
1057089366_ca83da0877.jpg,<start> boy descends off the end of high diving board <end>
1057089366_ca83da0877.jpg,<start> child jumps off high diving board into the pool <end>
1057089366_ca83da0877.jpg,<start> kid jumps off the diving board and into the swimming pool below <end>
1057089366_ca83da0877.jpg,<start> little kid is jumping off high dive at the pool <end>
1057089366_ca83da0877.jpg,<start> the boy is jumping off high diving board into the pool <end>
1057210460_09c6f4c6c1.jpg,<start> guy stands by window taking his overshirt off <end>
1057210460_09c6f4c6c1.jpg,<start> man in tank top stands next to chrome door <end>
1057210460_09c6f4c6c1.jpg,<start> man puts his shirt on near an elevator <end>
1057210460_09c6f4c6c1.jpg,<start> man stands by an elevator with his head down <end>
1057210460_09c6f4c6c1.jpg,<start> the man is putting on his shirt near an elevator <end>
1057251835_6ded4ada9c.jpg,<start> lightcolored dog runs on the beach <end>
1057251835_6ded4ada9c.jpg,<start> small yellow dog runs on beach <end>
1057251835_6ded4ada9c.jpg,<start> tan dog runs on sandy beach <end>
1057251835_6ded4ada9c.jpg,<start> white dog is running down rocky beach <end>
1057251835_6ded4ada9c.jpg,<start> light brown dog running along the beach <end>
106490881_5a2dd9b7bd.jpg,<start> boy in his blue swim shorts at the beach <end>
106490881_5a2dd9b7bd.jpg,<start> boy smiles for the camera at beach <end>
106490881_5a2dd9b7bd.jpg,<start> young boy in swimming trunks is walking with his arms outstretched on the beach <end>
106490881_5a2dd9b7bd.jpg,<start> children playing on the beach <end>
106490881_5a2dd9b7bd.jpg,<start> the boy is playing on the shore of an ocean <end>
106514190_bae200f463.jpg,<start> hiker standing high on bluff overlooking the mountains below <end>
106514190_bae200f463.jpg,<start> person on ski looks from hill over snow covered landscape <end>
106514190_bae200f463.jpg,<start> skier is overlooking snowcovered mountain <end>
106514190_bae200f463.jpg,<start> skier is overlooking the beautiful white snow covered landscape <end>
106514190_bae200f463.jpg,<start> skier pauses on mountaintop <end>
1067180831_a59dc64344.jpg,<start> black and white dog is attempting to catch yellow and purple object in low cut yard <end>
1067180831_a59dc64344.jpg,<start> black and white dog jumps after yellow toy <end>
1067180831_a59dc64344.jpg,<start> black and white dog jumps to get the frisbee <end>
1067180831_a59dc64344.jpg,<start> black dog is jumping up to catch purple and green toy <end>
1067180831_a59dc64344.jpg,<start> dog jumps to catch toy <end>
1067675215_7336a694d6.jpg,<start> man in blue shorts is laying in the street <end>
1067675215_7336a694d6.jpg,<start> man in blue shorts lays down outside in parking lot <end>
1067675215_7336a694d6.jpg,<start> man laying down in middle of street during heavy traffic <end>
1067675215_7336a694d6.jpg,<start> man lies on mat in parking lot between brown suv and yellow pickup with an open door <end>
1067675215_7336a694d6.jpg,<start> shirtless man is laying down in the middle of busy street <end>
1067790824_f3cc97239b.jpg,<start> white and black dog and brown dog in sandy terrain <end>
1067790824_f3cc97239b.jpg,<start> woolly dog chases doberman on beach <end>
1067790824_f3cc97239b.jpg,<start> one dog is chasing another one on the beach <end>
1067790824_f3cc97239b.jpg,<start> the two large dogs are running through sand <end>
1067790824_f3cc97239b.jpg,<start> two large dogs chasing each other at the beach <end>
1072153132_53d2bb1b60.jpg,<start> black and white dog catches toy in midair <end>
1072153132_53d2bb1b60.jpg,<start> dog and tennis ball <end>
1072153132_53d2bb1b60.jpg,<start> dog is jumping to catch object thrown at it <end>
1072153132_53d2bb1b60.jpg,<start> dog leaps while chasing tennis ball through grassy field <end>
1072153132_53d2bb1b60.jpg,<start> multicolor dog jumping to catch tennis ball in grassy field <end>
107318069_e9f2ef32de.jpg,<start> crowd watching air balloons at night <end>
107318069_e9f2ef32de.jpg,<start> group of hot air balloons lit up at night <end>
107318069_e9f2ef32de.jpg,<start> people are watching hot air balloons in the park <end>
107318069_e9f2ef32de.jpg,<start> people watching hot air balloons <end>
107318069_e9f2ef32de.jpg,<start> seven large balloons are lined up at nighttime near crowd <end>
1075716537_62105738b4.jpg,<start> child with helmet on his head rides bike <end>
1075716537_62105738b4.jpg,<start> little boy rides bike down hill on miniature dirt bike <end>
1075716537_62105738b4.jpg,<start> young boy in helmet rides bike on the road <end>
1075716537_62105738b4.jpg,<start> the little boy rides his bicycle in race <end>
1075716537_62105738b4.jpg,<start> the young boy pedals quickly at bmx race <end>
107582366_d86f2d3347.jpg,<start> group of eight people are gathered around table at night <end>
107582366_d86f2d3347.jpg,<start> group of people gathered around in the dark <end>
107582366_d86f2d3347.jpg,<start> group of people sit around table outside on porch at night <end>
107582366_d86f2d3347.jpg,<start> group of people sit outdoors together at night <end>
107582366_d86f2d3347.jpg,<start> group of people sitting at table in darkened room <end>
1075867198_27ca2e7efe.jpg,<start> man in brown shirt and dark shorts plays on the beach with his two black dogs <end>
1075867198_27ca2e7efe.jpg,<start> man in shorts with two black dogs holds ball throwing toy at the beach <end>
1075867198_27ca2e7efe.jpg,<start> man playing with two black dogs on the beach <end>
1075867198_27ca2e7efe.jpg,<start> man with two dogs on beach <end>
1075867198_27ca2e7efe.jpg,<start> man at the beach with two dogs <end>
1075881101_d55c46bece.jpg,<start> boy cleans the bubbles off his face <end>
1075881101_d55c46bece.jpg,<start> boy covered in suds has his face wiped clean <end>
1075881101_d55c46bece.jpg,<start> boy is covered in bubbles <end>
1075881101_d55c46bece.jpg,<start> child covered in foam is climbing on black inflatable ramp <end>
1075881101_d55c46bece.jpg,<start> person covered in soapy water is getting cleaned off <end>
1077546505_a4f6c4daa9.jpg,<start> boy in blue shorts slides down slide into pool <end>
1077546505_a4f6c4daa9.jpg,<start> boy in blue swimming trunks slides down yellow slide into wading pool with inflatable toys floating in the water <end>
1077546505_a4f6c4daa9.jpg,<start> boy rides down slide into small backyard pool <end>
1077546505_a4f6c4daa9.jpg,<start> boy sliding down slide into pool with colorful tubes <end>
1077546505_a4f6c4daa9.jpg,<start> child is falling off slide onto colored balloons floating on pool of water <end>
1077931201_1e0bb83105.jpg,<start> man in wetsuit is throwing baby wearing wetsuit up into the air <end>
1077931201_1e0bb83105.jpg,<start> man in wetsuit is throwing toddler up in the air and is ready to catch him <end>
1077931201_1e0bb83105.jpg,<start> man in water throwing little boy up in the air and waiting for him to come down so he can catch him <end>
1077931201_1e0bb83105.jpg,<start> the man is in the pool and throwing small boy into the air <end>
1077931201_1e0bb83105.jpg,<start> while water droplets fly man throws little boy up in the air <end>
1079274291_9aaf896cc1.jpg,<start> little boy sticks his tongue out for the camera another boy looks on <end>
1079274291_9aaf896cc1.jpg,<start> two boys make faces <end>
1079274291_9aaf896cc1.jpg,<start> two young boys are looking at the camera one smiling the other sticking his tongue out <end>
1079274291_9aaf896cc1.jpg,<start> two young boys look up at the camera as one sticks out his tongue <end>
1079274291_9aaf896cc1.jpg,<start> two young boys making silly faces <end>
10815824_2997e03d76.jpg,<start> blonde horse and blonde girl in black sweatshirt are staring at fire in barrel <end>
10815824_2997e03d76.jpg,<start> girl and her horse stand by fire <end>
10815824_2997e03d76.jpg,<start> girl holding horse lead behind fire <end>
10815824_2997e03d76.jpg,<start> man and girl and two horses are near contained fire <end>
10815824_2997e03d76.jpg,<start> two people and two horses watching fire <end>
1082252566_8c79beef93.jpg,<start> bulldog sheep dog and boxer standing in yard <end>
1082252566_8c79beef93.jpg,<start> large brown dog is pushing small boston terrier with his face while anouther dog watches <end>
1082252566_8c79beef93.jpg,<start> large skinny dog stands near two smaller dogs int the dirt <end>
1082252566_8c79beef93.jpg,<start> there are three dogs starring at ball in the middle of them <end>
1082252566_8c79beef93.jpg,<start> three dogs of various sizes <end>
1082379191_ec1e53f996.jpg,<start> lady and man with no shirt sit on dock <end>
1082379191_ec1e53f996.jpg,<start> man and woman are sitting on dock together <end>
1082379191_ec1e53f996.jpg,<start> man and woman sitting on dock <end>
1082379191_ec1e53f996.jpg,<start> man and woman sitting on deck next to lake <end>
1082379191_ec1e53f996.jpg,<start> shirtless man and woman sitting on dock <end>
1084040636_97d9633581.jpg,<start> closeup of white dog that is laying its head on its paws <end>
1084040636_97d9633581.jpg,<start> large white dog lying on the floor <end>
1084040636_97d9633581.jpg,<start> white dog has its head on the ground <end>
1084040636_97d9633581.jpg,<start> white dog is resting its head on tiled floor with its eyes open <end>
1084040636_97d9633581.jpg,<start> white dog rests its head on the patio bricks <end>
1084104085_3b06223afe.jpg,<start> woman in yellow shirt and green shorts is climbing an artificial red wall whilst wearing safety harness <end>
1084104085_3b06223afe.jpg,<start> woman in blue shorts and white shirt is indoor rock climbing <end>
1084104085_3b06223afe.jpg,<start> the girl is climbing rock wall <end>
1084104085_3b06223afe.jpg,<start> the girl is in harness climbing rocks <end>
1084104085_3b06223afe.jpg,<start> woman climbing an artificial rock wall <end>
1087168168_70280d024a.jpg,<start> boy is jumping on an inflatable ring and girl is watching him <end>
1087168168_70280d024a.jpg,<start> boy jumping on water jumphouse <end>
1087168168_70280d024a.jpg,<start> teenage boy is jumping on an inflatable slide <end>
1087168168_70280d024a.jpg,<start> young boy jumping and young girl seating in an inflatable pool <end>
1087168168_70280d024a.jpg,<start> two young kids are playing in the water on an inflated toy <end>
1087539207_9f77ab3aaf.jpg,<start> family playing on tractor on beautiful day <end>
1087539207_9f77ab3aaf.jpg,<start> children ride tractor in field <end>
1087539207_9f77ab3aaf.jpg,<start> several children playing on polaris vehicle outdoors <end>
1087539207_9f77ab3aaf.jpg,<start> the children played on the four wheeler in the field <end>
1087539207_9f77ab3aaf.jpg,<start> the four kids are riding on an atv in field <end>
1088767354_2acee738cf.jpg,<start> woman in red costume to the left of man and woman standing together <end>
1088767354_2acee738cf.jpg,<start> woman wearing red costume looks at two other people standing on street <end>
1088767354_2acee738cf.jpg,<start> young woman in red sequined costume and feather stands on the sidewalk <end>
1088767354_2acee738cf.jpg,<start> the girl in the salmon colored bikini is standing next to two young people one is wearing black outfit and the other is drinking pop <end>
1088767354_2acee738cf.jpg,<start> two young people are approached by flamboyant young woman dressed in red bikini and red feathered headress <end>
108898978_7713be88fc.jpg,<start> skiiers walking up the hill through forest <end>
108898978_7713be88fc.jpg,<start> two men are skiing in the snow in wooded area <end>
108898978_7713be88fc.jpg,<start> two people wearing yellow jackets crosscountry skiing <end>
108898978_7713be88fc.jpg,<start> two skiers are making their way through woodland <end>
108898978_7713be88fc.jpg,<start> two skiers are sliding down trail in the woods <end>
