image,caption
1095980313_3c94799968.jpg,<start> little girl in blue swimsuit is walking along wooden fence next to sandy beach <end>
1096097967_ac305887b4.jpg,<start> black and white dog drinking water from water spray <end>
1096165011_cc5eb16aa6.jpg,<start> boy smiles underwater <end>
1096395242_fc69f0ae5a.jpg,<start> boy with toy gun <end>
109671650_f7bbc297fa.jpg,<start> boy in yellow shorts is standing on top of cliff <end>
109738763_90541ef30d.jpg,<start> person on snowmobile in mid jump <end>
109738916_236dc456ac.jpg,<start> people are riding around on snowmobiles <end>
109823394_83fcb735e1.jpg,<start> three people drive atvs <end>
109823395_6fb423a90f.jpg,<start> four wheeler jumping in an empty field <end>
109823397_e35154645f.jpg,<start> man jumps gin the air while riding an atv <end>
1100214449_d10861e633.jpg,<start> boy in striped shirt is jumping in front of water fountain <end>
1104133405_c04a00707f.jpg,<start> boy carrying soccer ball <end>
1105959054_9c3a738096.jpg,<start> child painting picture <end>
110595925_f3395c8bd6.jpg,<start> cyclist is riding bicycle on curved road up hill <end>
1107246521_d16a476380.jpg,<start> black dog jumping to catch rope toy <end>
1107471216_4336c9b328.jpg,<start> little girl is holding cine camera in front of her face <end>
1110208841_5bb6806afe.jpg,<start> black and white border collie catches frisbee in front of an audience <end>
1112212364_0c48235fc2.jpg,<start> baby is sitting on and playing with smooth rocks <end>
111497985_38e9f88856.jpg,<start> kid rock climbing against the backdrop of green valley <end>
111537217_082a4ba060.jpg,<start> man climbing rock wall <end>
111537222_07e56d5a30.jpg,<start> climber wearing blue helmet and headlamp is attached to rope on the rock face <end>
1115565519_d976d4b1f1.jpg,<start> child playing with fountain at the beach <end>
1115679311_245eff2f4b.jpg,<start> black dog is jumping over log along beach <end>
111766423_4522d36e56.jpg,<start> black and white bird eating seeds out of someone hand <end>
1117972841_2b9261f95f.jpg,<start> brown dog is running in the sand <end>
1118557877_736f339752.jpg,<start> little boy stands in the surf <end>
1119015538_e8e796281e.jpg,<start> little tan dog with large ears running through the grass <end>
1119418776_58e4b93eac.jpg,<start> black and white dog is running through the field <end>
1119463452_69d4eecd08.jpg,<start> girl in pink swimsuit in pool <end>
1121416483_c7902d0d49.jpg,<start> child is standing on her head <end>
112178718_87270d9b4d.jpg,<start> guy stands in the sand with snowboard behind him <end>
112243673_fd68255217.jpg,<start> people on atvs and dirt bikes are traveling along worn path in field surrounded by trees <end>
1122944218_8eb3607403.jpg,<start> baby in white garment holds flag with crescent moon and star <end>
1124448967_2221af8dc5.jpg,<start> half naked man is sleeping on his chair outdoors <end>
1129704496_4a61441f2c.jpg,<start> brown and white and black and white dog hauling in floating toy from the ocean <end>
1130017585_1a219257ac.jpg,<start> there are three young people one dark haired holding bottled drink one with head tilted back and finger in her mouth and one with spiked hair <end>
1130369873_d80a1aa59c.jpg,<start> brown dog is running through neckdeep water carrying tennis ball <end>
1130401779_8c30182e3e.jpg,<start> two brown dogs are creating large splashes as they run in river <end>
1131155939_b4b457b05e.jpg,<start> black dog runs into the ocean next to pile of seaweed <end>
1131340021_83f46b150a.jpg,<start> young boy runs while wearing sandals <end>
1131800850_89c7ffd477.jpg,<start> brown and white dog stands outside while it snows <end>
1131804997_177c3c0640.jpg,<start> two men are sitting on the ground and going through their backpacks <end>
1131932671_c8d17751b3.jpg,<start> boy is jumping on bed <end>
1132772170_600610c5df.jpg,<start> child leaping from bed to bed behind the back of man <end>
113678030_87a6a6e42e.jpg,<start> snowboarder sits on slope with skiers and boarders nearby <end>
1138784872_69ade3f2ab.jpg,<start> girl in green walks down city street <end>
114051287_dd85625a04.jpg,<start> boy dressed in soccer attire and holding his shoes getting out of car <end>
1141718391_24164bf1b1.jpg,<start> bridge through high green plants man and woman on it <end>
1141739219_2c47195e4c.jpg,<start> family gathered at painted van <end>
1142283988_6b227c5231.jpg,<start> blond woman poses with person in pink costume <end>
1142847777_2a0c1c2551.jpg,<start> bicyclist riding on city street <end>
1143373711_2e90b7b799.jpg,<start> bicycle rider is crossing street <end>
1143882946_1898d2eeb9.jpg,<start> lady wearing helmet holding bike <end>
1144288288_e5c9558b6a.jpg,<start> man in shorts is jogging along street with headset <end>
1148238960_f8cacec2fc.jpg,<start> bicyclists are standing at an intersection <end>
1149179852_acad4d7300.jpg,<start> man without shirt on is guiding large brown horse pulling green and yellow wagon <end>
114949897_490ca7eaec.jpg,<start> boy hits ball off of tee ball into to net <end>
1151466868_3bc4d9580b.jpg,<start> small girl spins in the waves in the bright sun <end>
1153704539_542f7aa3a5.jpg,<start> girl playing trumpet in marching band <end>
1155138244_859fd6e079.jpg,<start> girl hands out starbucks samples at street fair <end>
115684808_cb01227802.jpg,<start> three men are setting up sledge on snowy plain <end>
1159574340_99ba8c3c59.jpg,<start> child jumping into lake in wooded area while another child plays on the shore <end>
1160034462_16b38174fe.jpg,<start> elderly man in straw hat is sitting on bench <end>
1160441615_fe6b3c5277.jpg,<start> three girls are walking across bridge covered with wood and surrounded by trees <end>
1163282319_b729b24c46.jpg,<start> girl dressed in red top red cap and light colored shorts sits on rock outside <end>
116409198_0fe0c94f3b.jpg,<start> man eats near tent in the snow <end>
1164131282_b30926f332.jpg,<start> grey dog beside black and white dog running in green grass <end>
1164765687_7aca07bbe7.jpg,<start> man in red shirt and glasses is bending down towards small dog on blanket with several stuffed animals <end>
1167662968_e466f1e80a.jpg,<start> guy with nose piercing <end>
1167669558_87a8a467d6.jpg,<start> man in yellow grimaces <end>
1167908324_8caab45e15.jpg,<start> man is standing by group of video games in bar <end>
1169307342_e7a4685a5c.jpg,<start> big brown dog plays with smaller grey dog on the grass <end>
1174525839_7c1e6cfa86.jpg,<start> girl in blue is jumping on the shore as small waves approach her <end>
1174629344_a2e1a2bdbf.jpg,<start> crowd of people walk down busy sidewalk <end>
1176580356_9810d877bf.jpg,<start> big dog catches ball on his nose <end>
1177994172_10d143cb8d.jpg,<start> two blonde boys one in camouflage shirt and the other in blue are having water fight <end>
1178705300_c224d9a4f1.jpg,<start> brown dog jumping into pool after bloe ball <end>
118187095_d422383c81.jpg,<start> parents are pushing little children in red car carts <end>
118309463_a532b75be9.jpg,<start> boys baseball team wear their uniforms <end>
1184967930_9e29ce380d.jpg,<start> brown dog running through the grass and flowers <end>
1187435567_18173c148b.jpg,<start> small brown and black dog <end>
1187593464_ce862352c6.jpg,<start> big tan dog runs on grass with big stick in his mouth <end>
1189977786_4f5aaed773.jpg,<start> dog jumping into swimming pool <end>
1191338263_a4fa073154.jpg,<start> little old lady sitting next to an advertisement <end>
1193116658_c0161c35b5.jpg,<start> girl rides unicycle as another rides scooter next to her <end>
119534510_d52b3781a3.jpg,<start> man in brown shirt sitting on dock and reading <end>
1197800988_7fb0ca4888.jpg,<start> person sits at table behind tree <end>
1198194316_543cc7b945.jpg,<start> couple walking along on sidewalk <end>
1204996216_71d7519d9a.jpg,<start> boy lays on picnic table bench <end>
1206506157_c7956accd5.jpg,<start> dogs fight in grass over toy <end>
1207159468_425b902bfb.jpg,<start> boy and person suspended above dome structure <end>
1211015912_9f3ee3a995.jpg,<start> girl in brown dress surrounded by children closes her eyes <end>
1213336750_2269b51397.jpg,<start> man in black jacket is taking photo of man in red jacket <end>
1215334959_b1970965f7.jpg,<start> family sits on bench near beach <end>
121800200_bef08fae5f.jpg,<start> group of climbers begin up sheer rock face <end>
121971540_0a986ee176.jpg,<start> two men cleaning the outside windows of yacht <end>
1220401002_3f44b1f3f7.jpg,<start> two children are laughing in the grass <end>
1222322358_225067636e.jpg,<start> boy in red and white shirt is on swing <end>
1224851143_33bcdd299c.jpg,<start> boy eats with spoon <end>
1225443522_1633e7121f.jpg,<start> girl walking alone at night on street <end>
1227655020_b11a1bb112.jpg,<start> black dog and brown dog playing in tall weeds <end>
1229756013_94663527d7.jpg,<start> brown dog jumping in the air on brown plain <end>
1231229740_8dcbf80bfb.jpg,<start> child in gray clothes is sleeping on red cushion <end>
1232148178_4f45cc3284.jpg,<start> baby girl playing at park <end>
1234293791_6566284bcd.jpg,<start> girl in helmet rides horse <end>
1234817607_924893f6e1.jpg,<start> korean man sells soda <end>
1235580648_7eebaed9bc.jpg,<start> the hatted males pose for picture <end>
1235681222_819231767a.jpg,<start> person in blue shirt sits behind two people sitting on wood bench <end>
1235685934_be89b231fb.jpg,<start> man in sunglasses on an overpass <end>
1236951314_0308dc4138.jpg,<start> boy in wetsuit jumps into pool with bald man <end>
1236964638_1808784a3c.jpg,<start> boy flips off diving board into pool <end>
1237985362_dbafc59280.jpg,<start> lady holds little girl who is trying to catch bubbles <end>
123889082_d3751e0350.jpg,<start> brown dog biting gray dogs ear <end>
123997871_6a9ca987b1.jpg,<start> girls wearing sports uniforms and eye protection <end>
1240297429_c36ae0c58f.jpg,<start> dog in number six jersey is running through field <end>
124195430_d14028660f.jpg,<start> brown horse and black foal on the beach <end>
1244140539_da4804d828.jpg,<start> black and brown dog is laying on white shaggy carpet <end>
1244306891_8e78ae1620.jpg,<start> smiling girls in bathing suits sitting on the sand <end>
1244485675_822e6efe60.jpg,<start> boy in grey and white shirt looking at his reflection <end>
1245022983_fb329886dd.jpg,<start> child in all pink is posing nearby stroller with buildings in the distance <end>
1247181182_35cabd76f3.jpg,<start> man sits on rock <end>
1248357227_2b4175fc39.jpg,<start> the kids play in the wooded area near the water <end>
1248734482_3038218f3b.jpg,<start> closeup of young girl with pink shirt laying on grass <end>
124881487_36e668145d.jpg,<start> man on bicycle riding down rocky hill <end>
1248940539_46d33ed487.jpg,<start> three children are playing in sand near to the beach <end>
1248953128_24c9f8d924.jpg,<start> little girl in colorful dress is playing with blue and red soccer ball <end>
124972799_de706b6d0b.jpg,<start> cat under the bench hissing with dog growling and trying to get it <end>
1251558317_4ef844b775.jpg,<start> an adult and child sitting on police motorcycle <end>
1252396628_eb81d3905b.jpg,<start> man in red biker suit on red dirt bike going down muddy road <end>
1252787177_4b08625897.jpg,<start> people walk by display of underwear hanging in stall <end>
125319704_49ead3463c.jpg,<start> person standing beside bike in stream <end>
1253264731_e7c689eca5.jpg,<start> girl in coral shirt with glasses is smiling while leaning against fence <end>
1253275679_e955fb7304.jpg,<start> boy has his head down and is wearing shirt that says adhd <end>
1255504166_f2437febcb.jpg,<start> boy playing in lake <end>
1258913059_07c613f7ff.jpg,<start> couple of people sit outdoors at table with an umbrella and talk <end>
1259936608_e3f0064f23.jpg,<start> little girl with arms outstretched plays with others at sprinkler park <end>
1260816604_570fc35836.jpg,<start> person drives in red car <end>
1262077938_8b9516c273.jpg,<start> girl with black purse sitting on wooden bench <end>
1262454669_f1caafec2d.jpg,<start> girl in white shirt is sitting on park bench with dog next to her <end>
1262583859_653f1469a9.jpg,<start> biker enjoys coffee <end>
1263126002_881ebd7ac9.jpg,<start> baby girl is attempting to climb out of her green crib <end>
1263801010_5c74bf1715.jpg,<start> man in red jacket looking out over snowcovered mountains <end>
1267711451_e2a754b4f8.jpg,<start> black and white dog carrying large stick <end>
1269470943_ba7fc49b4d.jpg,<start> boy in blue with football sprawls in the grass <end>
1271210445_7f7ecf3791.jpg,<start> girls seated at table with candle covered with lit candles <end>
1271960365_e54033f883.jpg,<start> black dog runs after another black dog who is carrying ball <end>
1273001772_1585562051.jpg,<start> about kids and few adults get splashed by an off camera source <end>
127450902_533ceeddfc.jpg,<start> winter landscape with four people walking in the snow <end>
127488876_f2d2a89588.jpg,<start> one man in red shirt and black pants with man in white shirt and tan shorts golfing <end>
127490019_7c5c08cb11.jpg,<start> girl is getting ready to swing the club <end>
1277185009_06478dd457.jpg,<start> man standing on rocky mountain with gray clouds in the background <end>
1277743944_f4e8c78403.jpg,<start> boy dressed in khaki shorts and red shirt runs on beach with green white and blue structures and half moon behind him <end>
1280147517_98767ca3b3.jpg,<start> boat on lake <end>
1280320287_b2a4b9b7bd.jpg,<start> man is pulled behind boat on knee board while another doing the same begins to fall <end>
1282392036_5a0328eb86.jpg,<start> group of people in costume at renaissance fair <end>
12830823_87d2654e31.jpg,<start> children sit and watch the fish moving in the pond <end>
1285067106_2adc307240.jpg,<start> boy in white plays baseball <end>
1285874746_486731a954.jpg,<start> africanamerican woman stands in the crowd <end>
1286408831_05282582ed.jpg,<start> boy with his mouth open and tongue sticking out clinging to bar next to platform <end>
1287064529_aa4e4f3c31.jpg,<start> black and tan dog in the snow <end>
1287073593_f3d2a62455.jpg,<start> group of dogs pull person on dog sled up hill <end>
1287475186_2dee85f1a5.jpg,<start> boy sitting in water <end>
1287920676_d21a0b289b.jpg,<start> snow dog in red harness <end>
1287931016_fb015e2e10.jpg,<start> black and white dog on the snow <end>
1287982439_6578006e22.jpg,<start> big brown dog is jumping in the water and has his mouth wide open <end>
1288909046_d2b2b62607.jpg,<start> brown dog is leaping into garden swimming pool <end>
128912885_8350d277a4.jpg,<start> dog jumps for red ball on the grass <end>
1289142574_2bd6a082dd.jpg,<start> boy jumps from one picnic table to another <end>
1290894194_8a4ffdc7eb.jpg,<start> woman crouches down next to her terrier dog to smile at little girl sitting on the sidewalk <end>
1294578091_2ad02fea91.jpg,<start> female artist showing her painting and signing paper <end>
1295669416_21cabf594d.jpg,<start> girl dressed in red and black top with black pants is sitting on wall <end>
1295671216_cde1b9c9d1.jpg,<start> crowd of people are standing together on sidewalk while one man is taking picture <end>
1295698260_e10c53c137.jpg,<start> crowd of people look at something out of frame one man takes picture <end>
129599450_cab4e77343.jpg,<start> backpacker in the mountains wearing an american flag <end>
1296412797_85b6d2f8d6.jpg,<start> child is being swung by her arms while another child watches <end>
1296770308_3db2022f5a.jpg,<start> girl sits on bar stool <end>
1298295313_db1f4c6522.jpg,<start> blonde boy wearing blue life vest and camo shorts jumps off diveboard into blue lake <end>
1298866571_b4c496b71c.jpg,<start> asian man gives an evil eye to the camera <end>
1299459550_1fd5594fa2.jpg,<start> boy in swimming trunks <end>
1299459562_ed0e064aee.jpg,<start> three boys in baggy bathing suits play in splashing water in front of grey block wall <end>
1301140633_046e4e8010.jpg,<start> boy in blue shirt with dirt on his face <end>
130211457_be3f6b335d.jpg,<start> girl in red and black leotard with white writing is standing next to man in cap and girl in hot pink and black and white checkered outfit <end>
1302657647_46b36c0d66.jpg,<start> man hanging from bars outdoors <end>
1303335399_b3facd47ab.jpg,<start> baby boy wearing shoulder life saver is at the very edge of an orange pool slide <end>
1303548017_47de590273.jpg,<start> girl poses on the train tracks near station <end>
1303550623_cb43ac044a.jpg,<start> girl in tank top and jean capris stands on railroad tracks <end>
1303727066_23d0f6ed43.jpg,<start> dark haired bearded man wearing turquoise shirt with yellow peace sign on it <end>
1303727828_d1052ee341.jpg,<start> man in feather hat looking down <end>
1304100320_c8990a1539.jpg,<start> the two dogs are running through field of flowers <end>
1304961697_76b86b0c18.jpg,<start> two children on surfboards wave to each other <end>
1305564994_00513f9a5b.jpg,<start> man in street racer armor is examining the tire of another racer motorbike <end>
1306145560_1e37081b91.jpg,<start> black dog carries an orange tennis ball in his mouth as he swims <end>
1307635496_94442dc21a.jpg,<start> boy wearing black sandals runs along the grass <end>
1308472581_9961782889.jpg,<start> boy in blue shirt splashing in water under dock <end>
1308617539_54e1a3dfbe.jpg,<start> boy is jumping from body board into the ocean <end>
1309330801_aeeb23f1ee.jpg,<start> one girl is doing handstand on an outdoor trampoline while another girl stands on the trampoline with one hand in the air <end>
1311132744_5ffd03f831.jpg,<start> black and grey dog runs in field with its tongue hanging out <end>
1311388430_4ab0cd1a1f.jpg,<start> person hanging from telephone pole near the mountains <end>
1312020846_5abb4a9be2.jpg,<start> two little puppies chase each other on stone wall <end>
1312227131_771b5ed201.jpg,<start> dogs running on cold but sunny morning <end>
1312954382_cf6d70d63a.jpg,<start> girl in green dress plays with hello kitty balloon <end>
1313693129_71d0b21c63.jpg,<start> boy and girl are standing on river bank facing the water <end>
1313961775_824b87d155.jpg,<start> girl floating wearing life vest <end>
1316247213_1d2c726dd5.jpg,<start> closeup of little girl laughing <end>
131632409_4de0d4e710.jpg,<start> girl in bikini walks along the beach with huge clouds and sandy beach behind her <end>
1317292658_ba29330a0b.jpg,<start> boy enjoys rain shower <end>
1319634306_816f21677f.jpg,<start> brown dog is sitting in some long grass <end>
1321723162_9d4c78b8af.jpg,<start> little girl holding hands with her ice skating instructor <end>
1321949151_77b77b4617.jpg,<start> little boy and little girl are lying on black bench surrounded by adults <end>
1322323208_c7ecb742c6.jpg,<start> boy and girl playing on the beach <end>
1324816249_86600a6759.jpg,<start> brown dog stands in lush field with the stunning clouds and mountains behind it <end>
132489044_3be606baf7.jpg,<start> man sleeping with bag on his lap on public transportation <end>
1329832826_432538d331.jpg,<start> people stand on street corner at dusk with pharmacy in the background <end>
1330645772_24f831ff8f.jpg,<start> black and white dog is running in the grass <end>
133189853_811de6ab2a.jpg,<start> man wearing tuxedo shirt vest and bowtie is kissing another man wearing the same thing on the cheek <end>
1332208215_fa824f6659.jpg,<start> man in glasses and an asian woman are seated across from each other in subway train <end>
1332492622_8c66992b62.jpg,<start> group of people stand on balcony near colorful circus building <end>
1332722096_1e3de8ae70.jpg,<start> three women standing on city street <end>
1332815795_8eea44375e.jpg,<start> baby swings in swing near wooden fence <end>
1332823164_c70a5d930e.jpg,<start> girl standing in the ocean <end>
1333888922_26f15c18c3.jpg,<start> brownhaired child in green shoes swings on swing in park near the woods <end>
1334892555_1beff092c3.jpg,<start> the girls are playing with foam swords <end>
1335617803_4fbc03dab0.jpg,<start> the two children make funny pose in front of some bushes <end>
1337792872_d01a390b33.jpg,<start> girls walks down the road holding teddy bear <end>
1338523142_57fce8229b.jpg,<start> backpacker walks down rocky mountain <end>
133905560_9d012b47f3.jpg,<start> puppy plays with an adult dog in the snow <end>
1339596997_8ac29c1841.jpg,<start> three females wearing head scarves standing together <end>
1341787777_4f1ebb1793.jpg,<start> brown dog is bending down trying to drink from jet of water <end>
1342766791_1e72f92455.jpg,<start> boy pushing another boy up pole <end>
1342780478_bacc32344d.jpg,<start> man in dress shirt and tie is standing in front of sign selling donuts <end>
1343426964_cde3fb54e8.jpg,<start> blond boy in blue tee shirts stands smiling before craft of green nylon fabric <end>
1346051107_9cdc14e070.jpg,<start> man is playing saxophone next to fire hydrant <end>
1346529555_e916816cfe.jpg,<start> dog in midair cathing the red ball <end>
134724228_30408cd77f.jpg,<start> two girls are walking down dirt road in park <end>
1347519824_e402241e4f.jpg,<start> few girls with green foam statue of liberty hats on train <end>
1348113612_5bfc5f429e.jpg,<start> black and white dog jumping into pool after tennis balls <end>
1348304997_afe60a61df.jpg,<start> barefoot redheaded girl jumping over rail <end>
1348891916_ebd4413033.jpg,<start> brown dog on leash runs through the white water <end>
134894450_dadea45d65.jpg,<start> boy wearing no shirt and some blue jeans is jumping in the air in the woods <end>
1348947380_14f0fc1237.jpg,<start> man and dog stand on hill overlooking water <end>
1348957576_c4a78eb974.jpg,<start> blonde woman in white tank top and sunglasses is talking to man sitting next to boats on rock surface <end>
1350811702_2ce7cfd0c5.jpg,<start> young boy casting his fishing line off pier <end>
1350948838_fdebe4ff65.jpg,<start> black and white dog jumping into pool <end>
1351315701_6580b51c41.jpg,<start> black and white dog are running on the grass <end>
1351764581_4d4fb1b40f.jpg,<start> firefighter extinguishes fire under the hood of car <end>
135235570_5698072cd4.jpg,<start> man in field backed by american flags <end>
1352398363_9cc8ffcce9.jpg,<start> boy is covered with marker <end>
1352410176_af6b139734.jpg,<start> blonde girl is stepping on vertical logs in the sand <end>
1354318519_2f9baed754.jpg,<start> baby is laughing <end>
1355450069_c0675b0706.jpg,<start> man is climbing up wall <end>
1355703632_5683a4b6fb.jpg,<start> female softball player making pitch <end>
1355833561_9c43073eda.jpg,<start> child is being thrown in the air playfully <end>
1355935187_2c99648138.jpg,<start> fluffy white dog is coming out of blue striped obstacle shute <end>
1355945307_f9e01a9a05.jpg,<start> man drives an oldfashioned red race car <end>
1356543628_c13ebe38fb.jpg,<start> girl carries lot through the grass <end>
1356796100_b265479721.jpg,<start> girl in flowered dress peaking through some leaves <end>
1357689954_72588dfdc4.jpg,<start> boy is attempting to rockclimb prefabricated wall <end>
1357724865_4faf4e1418.jpg,<start> halfdressed man walks into river at the bottom of small waterfall <end>
1357753846_6185e26040.jpg,<start> big black dog runs through the water near the shore <end>
1358089136_976e3d2e30.jpg,<start> boy sand surfing down hill <end>
1358892595_7a37c45788.jpg,<start> dog runs through the forest with something in its mouth <end>
1359101233_16c2c150e3.jpg,<start> dog in red jacket is running on the grass <end>
1361420539_e9599c60ae.jpg,<start> black dog is running in the grass <end>
1362128028_8422d53dc4.jpg,<start> kids play in blue tub full of water outside <end>
1363843090_9425d93064.jpg,<start> black dog retrieves cloth from streambed <end>
1363924449_487f0733df.jpg,<start> boy holds his hands on his head <end>
136552115_6dc3e7231c.jpg,<start> helmeted man jumping off rock on mountain bike <end>
136639119_6040b00946.jpg,<start> climber is attempting to climb around an overhang above the woods <end>
136644343_0e2b423829.jpg,<start> boy rides on tire swing <end>
136644885_f7d2bbf546.jpg,<start> group of people walking across rope bridge <end>
1368338041_6b4077ca98.jpg,<start> three dogs looking at cement ledge <end>
1368383637_614646cc4a.jpg,<start> people stand in corridor looking from balcony as another person walks dog <end>
